X, 31, 0, 634.83942661
X, 31, 1, 634.9449846800001
X, 31, 2, 634.90357685
X, 31, 3, 634.87100466
X, 31, 4, 634.24864587
X, 31, 5, 635.232532
X, 31, 6, 633.46411857
X, 31, 7, 633.8994422999999
X, 31, 8, 634.33230523
X, 31, 9, 635.50682515
X, 31, 10, 640.2851883100001
X, 31, 11, 640.8796074
X, 31, 12, 641.8666705100001
X, 31, 13, 642.63378384
X, 31, 14, 640.69911648
X, 31, 15, 640.81565115
X, 31, 16, 641.1165691099999
X, 31, 17, 640.7470160900001
X, 31, 18, 641.26168941
X, 31, 19, 641.24331364
X, 31, 20, 641.02660502
X, 31, 21, 641.15067513
X, 31, 22, 641.1709899100001
X, 31, 23, 641.22314885
X, 31, 24, 638.48131708
X, 31, 25, 638.3946701100001
X, 31, 26, 638.12988517
X, 31, 27, 638.13715124
X, 31, 28, 638.29110491
X, 31, 29, 638.2676035
X, 31, 30, 638.12194373
X, 32, 0, 1267.27446275
X, 32, 1, 1267.00674303
X, 32, 2, 1267.0779029199998
X, 32, 3, 1267.16820677
X, 32, 4, 1265.96167949
X, 32, 5, 1268.26595369
X, 32, 6, 1264.3724572300002
X, 32, 7, 1265.810611
X, 32, 8, 1266.65594088
X, 32, 9, 1269.00202901
X, 32, 10, 1278.83564371
X, 32, 11, 1279.9691850000002
X, 32, 12, 1282.1401367199999
X, 32, 13, 1283.6244116
X, 32, 14, 1279.41096284
X, 32, 15, 1279.33071539
X, 32, 16, 1279.28321141
X, 32, 17, 1280.02546906
X, 32, 18, 1280.2905259699999
X, 32, 19, 1280.12073329
X, 32, 20, 1280.26619791
X, 32, 21, 1280.26764382
X, 32, 22, 1280.3947326599998
X, 32, 23, 1280.3806527800002
X, 32, 24, 1274.5530189800002
X, 32, 25, 1274.16720622
X, 32, 26, 1274.1745463700001
X, 32, 27, 1274.02715414
X, 32, 28, 1274.13654034
X, 32, 29, 1274.228353
X, 32, 30, 1274.30137152
X, 32, 31, 1274.5350498999999
RX, 24, 0, 1.66535623
RX, 24, 1, 1.7345944899999999
RX, 24, 2, 1.8142882
RX, 24, 3, 1.7509742899999998
RX, 24, 4, 1.81300666
RX, 24, 5, 1.88610954
RX, 24, 6, 1.81612457
RX, 24, 7, 1.81304723
RX, 24, 8, 1.84876865
RX, 24, 9, 1.84743401
RX, 24, 10, 1.83425529
RX, 24, 11, 1.8183007900000001
RX, 24, 12, 1.8424482500000001
RX, 24, 13, 1.8297982199999998
RX, 24, 14, 1.82615961
RX, 24, 15, 1.8158325
RX, 24, 16, 1.8418399699999999
RX, 24, 17, 1.8317836900000002
RX, 24, 18, 1.86475158
RX, 24, 19, 1.87036504
RX, 24, 20, 1.89440848
RX, 24, 21, 1.92437977
RX, 24, 22, 1.9210122900000002
RX, 24, 23, 1.9363314800000002
RX, 25, 0, 10.258862319999999
RX, 25, 1, 10.38257927
RX, 25, 2, 10.23857459
RX, 25, 3, 10.22918663
RX, 25, 4, 10.32517
RX, 25, 5, 10.33339626
RX, 25, 6, 10.36313277
RX, 25, 7, 10.22510496
RX, 25, 8, 10.286865460000001
RX, 25, 9, 10.31462621
RX, 25, 10, 10.340463710000002
RX, 25, 11, 10.468082359999999
RX, 25, 12, 10.364366890000001
RX, 25, 13, 10.32235237
RX, 25, 14, 10.34331893
RX, 25, 15, 10.32429385
